:START_ID,:END_ID,relation,concepts,synsets,:TYPE
處理工程師為 A人員,狀態描述 (Description): splunk_信用卡處12月月維護,before,[],[],Relation
處理工程師為 A人員進行時間為 2025/12/26 14:00 至 2025/12/26 15:00,狀態描述 (Description): splunk_信用卡處12月月維護,before,[],[],Relation
狀態描述 (Description): splunk_信用卡處12月月維護,處置動作 (Action): 1.授權用量：建議擴充 -授權量：100GB -平均授權用量：124GB,before,[],[],Relation
狀態描述 (Description): splunk_信用卡處12月月維護,處置動作 (Action): 2.伺服器效能：正常,before,[],[],Relation
狀態描述 (Description): splunk_信用卡處12月月維護,處置動作 (Action): 3.系統優化建議：根據說明定期檢查,before,[],[],Relation
狀態描述 (Description): splunk_信用卡處12月月維護,問題：有137台UF已超過15分鐘未與indexer連線,before,[],[],Relation
狀態描述 (Description): splunk_信用卡處12月月維護,建議：已在轉送器監視設定中更新uf清單，並於更新後讓uf重新報到,before,[],[],Relation
狀態描述 (Description): splunk_信用卡處12月月維護,處置動作 (Action): 4.版本更新：建議更新 -當前版本：9.3.3/2025.02.26,before,[],[],Relation
狀態描述 (Description): splunk_信用卡處12月月維護,-最新版本：10.0.2/2025.11.14,before,[],[],Relation
狀態描述 (Description): splunk_信用卡處12月月維護,-當前版本：9.3.3/2025.02.26,before,[],[],Relation
狀態描述 (Description): splunk_信用卡處12月月維護,-現行版本近期被掃出弱點，建議進行升版,before,[],[],Relation
處置動作 (Action): 3.系統優化建議：根據說明定期檢查,問題：有137台UF已超過15分鐘未與indexer連線,because,[],[],Relation
問題：有137台UF已超過15分鐘未與indexer連線,建議：已在轉送器監視設定中更新uf清單，並於更新後讓uf重新報到,as a result,[],[],Relation
A maintenance record for F客戶 was processed.,F客戶,is participated by,[],[],Relation
A maintenance record for F客戶 was processed.,A人員,is participated by,[],[],Relation
A人員 conducted the maintenance from 2025/12/26 14:00 to 2025/12/26 15:00.,A人員,is participated by,[],[],Relation
The server performance is normal.,伺服器,is participated by,[],[],Relation
137 UF devices have been offline for more than 15 minutes and have not connected with the indexer.,UF,is participated by,[],[],Relation
137 UF devices have been offline for more than 15 minutes and have not connected with the indexer.,indexer,is participated by,[],[],Relation
"The uf list was updated in the transfer agent monitoring settings, and after updating, let the uf report again.",uf,is participated by,[],[],Relation
"The uf list was updated in the transfer agent monitoring settings, and after updating, let the uf report again.",transfer agent,is participated by,[],[],Relation
B客戶,維護紀錄,receives,[],[],Relation
A人員,工程師,is a,[],[],Relation
C人員,工程師,is a,[],[],Relation
B客戶,"A部門, B部門 tasks",assigns,[],[],Relation
A部門,帳號盤點並寄送給Hank,completes,[],[],Relation
B部門,FISAC API IP申請單,requests,[],[],Relation
James,IP申請單,submitted,[],[],Relation
B部門,KVstore引擎異常測試,tests,[],[],Relation
DEP02,移轉,performs,[],[],Relation
"A人員, C人員",B客戶,is assigned to,[],[],Relation
2025/12/31 13:30至17:40,"A人員, C人員 to handle B客戶 tasks",is the time for,[],[],Relation
A部門帳號盤點清單確認 已完成帳號盤點並寄送報表給Hank,狀態描述 (Description): Splunk每週onsite 處置動作,before,[],[],Relation
狀態描述 (Description): Splunk每週onsite 處置動作,A部門 1.帳號盤點清單確認 已完成帳號盤點並寄送報表給Hank B部門 2.FISAC資料收容-進行中,before,[],[],Relation
狀態描述 (Description): Splunk每週onsite 處置動作,A部門 3.SH KVstore引擎異常測試-進行中,before,[],[],Relation
A部門 1.帳號盤點清單確認 已完成帳號盤點並寄送報表給Hank,A部門 3.SH KVstore引擎異常測試-進行中,before,[],[],Relation
B部門 2.FISAC資料收容-進行中,目前已請james 向FISAC提交需使用API的IP申請單,at the same time,[],[],Relation
B部門 3.SH KVstore引擎異常測試-進行中,正在個人的測試環境測試SH 的KVstore狀態,at the same time,[],[],Relation
"處理工程師為 A人員,C人員 進行時間為 2025/12/31 13:30 至 2025/12/31 17:40",狀態描述 (Description): Splunk每週onsite 處置動作,before,[],[],Relation
代辦事項：,B部門 3.SH KVstore引擎異常測試-進行中,after,[],[],Relation
This is a maintenance record of B customer.,B客戶,is participated by,[],[],Relation
Engineers A and C handled the event from 2025/12/31 13:30 to 2025/12/31 17:40.,A人員,is participated by,[],[],Relation
Engineers A and C handled the event from 2025/12/31 13:30 to 2025/12/31 17:40.,C人員,is participated by,[],[],Relation
A department confirmed the account inventory list and sent a report to Hank.,A部門,is participated by,[],[],Relation
A department confirmed the account inventory list and sent a report to Hank.,Hank,is participated by,[],[],Relation
"B department is processing FISAC data reception. Currently, James has been asked by B to submit an IP application form for API use to FISAC.",James,is participated by,[],[],Relation
"B department is processing FISAC data reception. Currently, James has been asked by B to submit an IP application form for API use to FISAC.",FISAC,is participated by,[],[],Relation
"B department is processing FISAC data reception. Currently, James has been asked by B to submit an IP application form for API use to FISAC.",B部門,is participated by,[],[],Relation
B department is testing the abnormal status of SH KVstore engine in a personal test environment.,SH,is participated by,[],[],Relation
B department is testing the abnormal status of SH KVstore engine in a personal test environment.,KVstore,is participated by,[],[],Relation
B department is testing the abnormal status of SH KVstore engine in a personal test environment.,B部門,is participated by,[],[],Relation
Moving DEP02 (IP) next week,DEP02,is participated by,[],[],Relation
Adding a new Splunk Add-on for Google Cloud Platform sourcetype.,Google,is participated by,[],[],Relation
Adding a new Splunk Add-on for Google Cloud Platform sourcetype.,Splunk,is participated by,[],[],Relation
Handling BTDC2 problem,BTDC2,is participated by,[],[],Relation
E客戶,維護紀錄,is the subject of,[],[],Relation
C人員,維護紀錄,conducted,[],[],Relation
E客戶 Splunk 2025 MA 10月定保.DM20250088_(6/12),維護紀錄,describes the situation of,[],[],Relation
C人員,授權用量,was assisted by,[],[],Relation
Splunk 2025 MA 10月定保.DM20250088_(6/12),E客戶,has a status of,[],[],Relation
C人員,2025/11/04 09:30,conducted the maintenance report on,[],[],Relation
The maintenance report is about E customer.,The engineer processed the C person from 2025/11/04 09:00 to 2025/11/04 09:30.,before,[],[],Relation
The engineer processed the C person from 2025/11/04 09:00 to 2025/11/04 09:30.,The description is about Splunk 2025 MA October maintenance.,at the same time,[],[],Relation
The current version was scanned for vulnerabilities recently.,It is recommended to upgrade the version.,as a result,[],[],Relation
A maintenance record about E客戶 was created.,E客戶,is participated by,[],[],Relation
C人員 served as the handling engineer for the event,C人員,is participated by,[],[],Relation
"A description of the state was provided, with a reference to Splunk 2025 MA 10月定保.DM20250088_(6/12).",Splunk,is participated by,[],[],Relation
The maintenance report content was prepared and needs confirmation from CSR after review.,CSR,is participated by,[],[],Relation
The server performance was reported as normal,伺服器,is participated by,[],[],Relation
There were no system optimization suggestions given.,系統,is participated by,[],[],Relation
B客戶,維護紀錄,has,[],[],Relation
維護紀錄,A人員,involves,[],[],Relation
維護記錄,C人員,involves,[],[],Relation
處理工程師,A人員,includes,[],[],Relation
處理工程師,C人員,includes,[],[],Relation
維護紀錄,2025/11/05 13:30,occurs at,[],[],Relation
維護紀錄,2025/11/05 19:00,ends at,[],[],Relation
A部門,Splunk整體架構IP,adjusts,[],[],Relation
A部門,Splunk套件,upgrades,[],[],Relation
A部門,NTP服務,checks,[],[],Relation
A部門,過期憑證,removes,[],[],Relation
維護紀錄,Splunk月報寄送,includes,[],[],Relation
A部門,Splunk2024/09~2025/08的維護報告,sends,[],[],Relation
B部門,FIsac情資撈取,sets up,[],[],Relation
B部門,indexer,adds,[],[],Relation
維護紀錄,Centos作業系統,involves,[],[],Relation
Splunk,10月維護報告,has report,[],[],Relation
B部門indexer索引同步狀態,KV store 憑證效期,involves,[],[],Relation
"處理工程師為 A人員,C人員 進行時間為 2025/11/05 13:30 至 2025/11/05 19:00。",已設定完成所有主機的新IP,before,[],[],Relation
"處理工程師為 A人員,C人員 進行時間為 2025/11/05 13:30 至 2025/11/05 19:00。",已部屬新套件至各SH上,before,[],[],Relation
"處理工程師為 A人員,C人員 進行時間為 2025/11/05 13:30 至 2025/11/05 19:00。",已檢查各台主機的 NTP服務已啟用,before,[],[],Relation
"處理工程師為 A人員,C人員 進行時間為 2025/11/05 13:30 至 2025/11/05 19:00。",已將過期憑證移除並重新產生新憑證,before,[],[],Relation
"處理工程師為 A人員,C人員 進行時間為 2025/11/05 13:30 至 2025/11/05 19:00。",已將SPLUNK2024/09~2025/08的維護報告寄給C同事,before,[],[],Relation
"處理工程師為 A人員,C人員 進行時間為 2025/11/05 13:30 至 2025/11/05 19:00。",已設定完成，正在等待防火牆開通,before,[],[],Relation
"處理工程師為 A人員,C人員 進行時間為 2025/11/05 13:30 至 2025/11/05 19:00。",新增indexer至IDX cluster節點，目前將觀察index同步狀態,before,[],[],Relation
已設定完成所有主機的新IP,Splunk整體架構IP調整-完成,at the same time,[],[],Relation
已部屬新套件至各SH上,Splunk套件升級-完成,at the same time,[],[],Relation
已檢查各台主機的 NTP服務已啟用,NTP服務檢查-完成,at the same time,[],[],Relation
已將過期憑證移除並重新產生新憑證,KVstore 憑證效期檢查 已將過期憑證移除並重新產生新憑證(有效期至2028/11)，確認kvstore 狀態為正常,at the same time,[],[],Relation
已將SPLUNK2024/09~2025/08的維護報告寄給C同事,SPLUNK月報寄送 已將SPLUNK2024/09~2025/08的維護報告寄給C同事,at the same time,[],[],Relation
已設定完成，正在等待防火牆開通,FIsac情資撈取 已設定完成，正在等待防火牆開通,at the same time,[],[],Relation
